"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006340","4.2.12","441874","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006382","4.2.13","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","112965","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","430","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","430","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","430","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","663184","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","45022","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","473495","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","473100","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","395","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","144667","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","662789","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","45022","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","473100","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006340","4.2.12","473100","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006382","4.2.13","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","144667","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","395","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","395","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006341","4.3.12","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006383","4.3.13","395","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2022-11","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","913964","","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","93794","","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","679484","","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from non-renewable combustible fuels","Megawatt hours","210","units","0","v1146006339","4.1.12","668448","","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from biomass","Megawatt hours","210","units","0","v1146006381","4.1.13","11036","","","","0"
"2022-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
